[2025-05-13 09:07:12] State: uit, Confidence: 99.61%
[2025-06-05 00:29:21] State: uit, Confidence: 99.61%
[2025-06-05 00:29:23] State: uit, Confidence: 99.61%
[2025-06-05 00:29:26] State: uit, Confidence: 99.61%
[2025-06-05 00:29:28] State: uit, Confidence: 99.61%
[2025-06-05 00:29:31] State: uit, Confidence: 99.61%
[2025-06-05 00:29:33] State: uit, Confidence: 99.61%
[2025-06-05 00:29:36] State: uit, Confidence: 99.61%
[2025-06-05 00:29:38] State: uit, Confidence: 99.61%
[2025-06-05 00:29:41] State: uit, Confidence: 99.61%
[2025-06-05 00:29:43] State: uit, Confidence: 99.61%
[2025-06-05 00:29:46] State: uit, Confidence: 99.61%
[2025-06-05 00:29:48] State: uit, Confidence: 99.61%
[2025-06-05 00:29:51] State: uit, Confidence: 99.61%
[2025-06-05 00:29:53] State: uit, Confidence: 99.61%
[2025-06-05 00:29:56] State: uit, Confidence: 99.61%
[2025-06-05 00:29:58] State: uit, Confidence: 99.61%
[2025-06-05 00:30:01] State: uit, Confidence: 99.61%
[2025-06-05 00:30:03] State: uit, Confidence: 99.61%
[2025-06-05 00:30:06] State: uit, Confidence: 99.61%
[2025-06-05 00:30:08] State: uit, Confidence: 99.61%
[2025-06-05 00:30:11] State: uit, Confidence: 99.61%
[2025-06-05 00:30:13] State: uit, Confidence: 99.61%
[2025-06-05 00:30:16] State: uit, Confidence: 99.61%
[2025-06-05 00:30:19] State: uit, Confidence: 99.61%
[2025-06-05 00:30:21] State: uit, Confidence: 99.61%
[2025-06-05 00:30:24] State: uit, Confidence: 99.61%
[2025-06-05 00:30:26] State: uit, Confidence: 99.61%
[2025-06-05 00:30:29] State: uit, Confidence: 99.61%
[2025-06-05 00:30:31] State: uit, Confidence: 99.61%
[2025-06-05 00:30:34] State: uit, Confidence: 99.61%
[2025-06-05 00:30:36] State: uit, Confidence: 99.61%
[2025-06-05 00:30:39] State: uit, Confidence: 99.61%
[2025-06-05 00:30:41] State: uit, Confidence: 99.61%
[2025-06-05 00:30:44] State: uit, Confidence: 99.61%
[2025-06-05 00:30:46] State: uit, Confidence: 99.61%
[2025-06-05 00:30:49] State: uit, Confidence: 99.61%
[2025-06-05 00:30:51] State: uit, Confidence: 99.61%
[2025-06-05 00:30:54] State: uit, Confidence: 99.61%
[2025-06-05 00:30:56] State: uit, Confidence: 99.61%
[2025-06-05 00:30:59] State: uit, Confidence: 99.61%
[2025-06-05 00:31:01] State: uit, Confidence: 99.61%
[2025-06-05 00:31:04] State: uit, Confidence: 99.61%
[2025-06-05 00:31:06] State: uit, Confidence: 99.61%
[2025-06-05 00:31:09] State: uit, Confidence: 99.61%
[2025-06-05 00:31:12] State: uit, Confidence: 99.61%
[2025-06-05 00:31:14] State: uit, Confidence: 99.61%
[2025-06-05 00:31:17] State: uit, Confidence: 99.61%
[2025-06-05 00:31:19] State: uit, Confidence: 99.61%
[2025-06-05 00:31:22] State: uit, Confidence: 99.61%
[2025-06-05 00:31:24] State: uit, Confidence: 99.61%
[2025-06-05 00:31:27] State: uit, Confidence: 99.61%
[2025-06-05 00:31:29] State: uit, Confidence: 99.61%
[2025-06-05 00:31:32] State: uit, Confidence: 99.61%
[2025-06-05 00:31:34] State: uit, Confidence: 99.61%
[2025-06-05 00:31:37] State: uit, Confidence: 99.61%
[2025-06-05 00:31:39] State: uit, Confidence: 99.61%
[2025-06-05 00:31:42] State: uit, Confidence: 99.61%
[2025-06-05 00:31:44] State: uit, Confidence: 99.61%
[2025-06-05 00:31:47] State: uit, Confidence: 99.61%
[2025-06-05 00:31:49] State: uit, Confidence: 99.61%
[2025-06-05 00:31:52] State: uit, Confidence: 99.61%
[2025-06-05 00:31:54] State: uit, Confidence: 99.61%
[2025-06-05 00:31:57] State: uit, Confidence: 99.61%
[2025-06-05 00:31:59] State: uit, Confidence: 99.61%
[2025-06-05 00:32:02] State: uit, Confidence: 99.61%
[2025-06-05 00:32:04] State: uit, Confidence: 99.61%
[2025-06-05 00:32:07] State: uit, Confidence: 99.61%
[2025-06-05 00:32:10] State: uit, Confidence: 99.61%
[2025-06-05 00:32:12] State: uit, Confidence: 99.61%
[2025-06-05 00:32:15] State: uit, Confidence: 99.61%
[2025-06-05 00:32:17] State: uit, Confidence: 99.61%
[2025-06-05 00:32:20] State: uit, Confidence: 99.61%
[2025-06-05 00:32:22] State: uit, Confidence: 99.61%
[2025-06-05 00:32:25] State: uit, Confidence: 99.61%
[2025-06-05 00:32:27] State: uit, Confidence: 99.61%
[2025-06-05 00:32:30] State: uit, Confidence: 99.61%
[2025-06-05 00:32:32] State: uit, Confidence: 99.61%
[2025-06-05 00:32:35] State: uit, Confidence: 99.61%
[2025-06-05 00:32:37] State: uit, Confidence: 99.61%
[2025-06-05 00:32:40] State: uit, Confidence: 99.61%
[2025-06-05 00:32:42] State: uit, Confidence: 99.61%
[2025-06-05 00:32:45] State: uit, Confidence: 99.61%
[2025-06-05 00:32:47] State: uit, Confidence: 99.61%
[2025-06-05 00:32:50] State: uit, Confidence: 99.61%
[2025-06-05 00:32:52] State: uit, Confidence: 99.61%
[2025-06-05 00:32:55] State: uit, Confidence: 99.61%
[2025-06-05 00:32:57] State: uit, Confidence: 99.61%
[2025-06-05 00:33:00] State: uit, Confidence: 99.61%
[2025-06-05 00:33:02] State: uit, Confidence: 99.61%
[2025-06-05 00:33:05] State: uit, Confidence: 99.61%
[2025-06-05 00:33:08] State: uit, Confidence: 99.61%
[2025-06-05 00:33:10] State: uit, Confidence: 99.61%
[2025-06-05 00:33:13] State: uit, Confidence: 99.61%
[2025-06-05 00:33:15] State: uit, Confidence: 99.61%
[2025-06-05 00:33:18] State: uit, Confidence: 99.61%
[2025-06-05 00:33:20] State: uit, Confidence: 99.61%
[2025-06-05 00:33:23] State: uit, Confidence: 99.61%
[2025-06-05 00:33:25] State: uit, Confidence: 99.61%
[2025-06-05 00:33:28] State: uit, Confidence: 99.61%
[2025-06-05 00:33:30] State: uit, Confidence: 99.61%
[2025-06-05 00:33:33] State: uit, Confidence: 99.61%
[2025-06-05 00:33:35] State: uit, Confidence: 99.61%
[2025-06-05 00:33:38] State: uit, Confidence: 99.61%
[2025-06-05 00:33:40] State: uit, Confidence: 99.61%
[2025-06-05 00:33:43] State: uit, Confidence: 99.61%
[2025-06-05 00:33:45] State: uit, Confidence: 99.61%
[2025-06-05 00:33:48] State: uit, Confidence: 99.61%
[2025-06-05 00:33:50] State: uit, Confidence: 99.61%
[2025-06-05 00:33:53] State: uit, Confidence: 99.61%
[2025-06-05 00:33:55] State: uit, Confidence: 99.61%
[2025-06-05 00:33:58] State: uit, Confidence: 99.61%
[2025-06-05 00:34:00] State: uit, Confidence: 99.61%
[2025-06-05 00:34:03] State: uit, Confidence: 99.61%
[2025-06-05 00:34:06] State: uit, Confidence: 99.61%
[2025-06-05 00:34:08] State: uit, Confidence: 99.61%
[2025-06-05 00:34:11] State: uit, Confidence: 99.61%
[2025-06-05 00:34:13] State: uit, Confidence: 99.61%
[2025-06-05 00:34:16] State: uit, Confidence: 99.61%
[2025-06-05 00:34:18] State: uit, Confidence: 99.61%
[2025-06-05 00:34:21] State: uit, Confidence: 99.61%
[2025-06-05 00:34:23] State: uit, Confidence: 99.61%
[2025-06-05 00:34:26] State: uit, Confidence: 99.61%
[2025-06-05 00:34:28] State: uit, Confidence: 99.61%
[2025-06-05 00:34:31] State: uit, Confidence: 99.61%
[2025-06-05 00:34:33] State: uit, Confidence: 99.61%
[2025-06-05 00:34:36] State: uit, Confidence: 99.61%
[2025-06-05 00:34:38] State: uit, Confidence: 99.61%
[2025-06-05 00:34:41] State: uit, Confidence: 99.61%
[2025-06-05 00:34:43] State: uit, Confidence: 99.61%
[2025-06-05 00:34:46] State: uit, Confidence: 99.61%
[2025-06-05 00:34:48] State: uit, Confidence: 99.61%
[2025-06-05 00:34:51] State: uit, Confidence: 99.61%
[2025-06-05 00:34:53] State: uit, Confidence: 99.61%
[2025-06-05 00:34:56] State: uit, Confidence: 99.61%
[2025-06-05 00:34:58] State: uit, Confidence: 99.61%
[2025-06-05 00:35:01] State: uit, Confidence: 99.61%
[2025-06-05 00:35:04] State: uit, Confidence: 99.61%
[2025-06-05 00:35:06] State: uit, Confidence: 99.61%
[2025-06-05 00:35:09] State: uit, Confidence: 99.61%
[2025-06-05 00:35:11] State: uit, Confidence: 99.61%
[2025-06-05 00:35:14] State: uit, Confidence: 99.61%
[2025-06-05 00:35:16] State: uit, Confidence: 99.61%
[2025-06-05 00:35:19] State: uit, Confidence: 99.61%
[2025-06-05 00:35:21] State: uit, Confidence: 99.61%
[2025-06-05 00:35:24] State: uit, Confidence: 99.61%
[2025-06-05 00:35:26] State: uit, Confidence: 99.61%
[2025-06-05 00:35:29] State: uit, Confidence: 99.61%
[2025-06-05 00:35:31] State: uit, Confidence: 99.61%
[2025-06-05 00:35:34] State: uit, Confidence: 99.61%
[2025-06-05 00:35:36] State: uit, Confidence: 99.61%
[2025-06-05 00:35:39] State: uit, Confidence: 99.61%
[2025-06-05 00:35:41] State: uit, Confidence: 99.61%
[2025-06-05 00:35:44] State: uit, Confidence: 99.61%
[2025-06-05 00:35:46] State: uit, Confidence: 99.61%
[2025-06-05 00:35:49] State: uit, Confidence: 99.61%
[2025-06-05 00:35:51] State: uit, Confidence: 99.61%
[2025-06-05 00:35:54] State: uit, Confidence: 99.61%
[2025-06-05 00:35:57] State: uit, Confidence: 99.61%
[2025-06-05 00:35:59] State: uit, Confidence: 99.61%
[2025-06-05 00:36:02] State: uit, Confidence: 99.61%
[2025-06-05 00:36:04] State: uit, Confidence: 99.61%
[2025-06-05 00:36:07] State: uit, Confidence: 99.61%
[2025-06-05 00:36:09] State: uit, Confidence: 99.61%
[2025-06-05 00:36:12] State: uit, Confidence: 99.61%
[2025-06-05 00:36:14] State: uit, Confidence: 99.61%
[2025-06-05 00:36:17] State: uit, Confidence: 99.61%
[2025-06-05 00:36:19] State: uit, Confidence: 99.61%
[2025-06-05 00:36:22] State: uit, Confidence: 99.61%
[2025-06-05 00:36:24] State: uit, Confidence: 99.61%
[2025-06-05 00:36:27] State: uit, Confidence: 99.61%
[2025-06-05 00:36:29] State: uit, Confidence: 99.61%
[2025-06-05 00:36:32] State: uit, Confidence: 99.61%
[2025-06-05 00:36:34] State: uit, Confidence: 99.61%
[2025-06-05 00:36:37] State: uit, Confidence: 99.61%
[2025-06-05 00:36:39] State: uit, Confidence: 99.61%
[2025-06-05 00:36:42] State: uit, Confidence: 99.61%
[2025-06-05 00:36:44] State: uit, Confidence: 99.61%
[2025-06-05 00:36:47] State: uit, Confidence: 99.61%
[2025-06-05 00:36:49] State: uit, Confidence: 99.61%
[2025-06-05 00:36:52] State: uit, Confidence: 99.61%
[2025-06-05 00:36:55] State: uit, Confidence: 99.61%
[2025-06-05 00:36:57] State: uit, Confidence: 99.61%
[2025-06-05 00:37:00] State: uit, Confidence: 99.61%
[2025-06-05 00:37:02] State: uit, Confidence: 99.61%
[2025-06-05 00:37:05] State: uit, Confidence: 99.61%
[2025-06-05 00:37:07] State: uit, Confidence: 99.61%
[2025-06-05 00:37:10] State: uit, Confidence: 99.61%
[2025-06-05 00:37:12] State: uit, Confidence: 99.61%
[2025-06-05 00:37:15] State: uit, Confidence: 99.61%
[2025-06-05 00:37:17] State: uit, Confidence: 99.61%
[2025-06-05 00:37:20] State: uit, Confidence: 99.61%
[2025-06-05 00:37:22] State: uit, Confidence: 99.61%
[2025-06-05 00:37:25] State: uit, Confidence: 99.61%
[2025-06-05 00:37:27] State: uit, Confidence: 99.61%
[2025-06-05 00:37:30] State: uit, Confidence: 99.61%
[2025-06-05 00:37:32] State: uit, Confidence: 99.61%
[2025-06-05 00:37:35] State: uit, Confidence: 99.61%
[2025-06-05 00:37:37] State: uit, Confidence: 99.61%
[2025-06-05 00:37:40] State: uit, Confidence: 99.61%
[2025-06-05 00:37:42] State: uit, Confidence: 99.61%
[2025-06-05 00:37:45] State: uit, Confidence: 99.61%
[2025-06-05 00:37:47] State: uit, Confidence: 99.61%
[2025-06-05 00:37:50] State: uit, Confidence: 99.61%
[2025-06-05 00:37:53] State: uit, Confidence: 99.61%
[2025-06-05 00:37:55] State: uit, Confidence: 99.61%
[2025-06-05 00:37:58] State: uit, Confidence: 99.61%
[2025-06-05 00:38:00] State: uit, Confidence: 99.61%
[2025-06-05 00:38:03] State: uit, Confidence: 99.61%
[2025-06-05 00:38:05] State: uit, Confidence: 99.61%
[2025-06-05 00:38:08] State: uit, Confidence: 99.61%
[2025-06-05 00:38:10] State: uit, Confidence: 99.61%
[2025-06-05 00:38:13] State: uit, Confidence: 99.61%
[2025-06-05 00:38:15] State: uit, Confidence: 99.61%
[2025-06-05 00:38:18] State: uit, Confidence: 99.61%
[2025-06-05 00:38:20] State: uit, Confidence: 99.61%
[2025-06-05 00:38:23] State: uit, Confidence: 99.61%
[2025-06-05 00:38:25] State: uit, Confidence: 99.61%
[2025-06-05 00:38:28] State: uit, Confidence: 99.61%
[2025-06-05 00:38:30] State: uit, Confidence: 99.61%
[2025-06-05 00:38:33] State: uit, Confidence: 99.61%
[2025-06-05 00:38:35] State: uit, Confidence: 99.61%
[2025-06-05 00:38:38] State: uit, Confidence: 99.61%
[2025-06-05 00:38:40] State: uit, Confidence: 99.61%
[2025-06-05 00:38:43] State: uit, Confidence: 99.61%
[2025-06-05 00:38:45] State: uit, Confidence: 99.61%
[2025-06-05 00:38:48] State: uit, Confidence: 99.61%
[2025-06-05 00:38:51] State: uit, Confidence: 99.61%
[2025-06-05 00:38:53] State: uit, Confidence: 99.61%
[2025-06-05 00:38:56] State: uit, Confidence: 99.61%
[2025-06-05 00:38:58] State: uit, Confidence: 99.61%
[2025-06-05 00:39:01] State: uit, Confidence: 99.61%
[2025-06-05 00:39:03] State: uit, Confidence: 99.61%
[2025-06-05 00:39:06] State: uit, Confidence: 99.61%
[2025-06-05 00:39:08] State: uit, Confidence: 99.61%
[2025-06-05 00:39:11] State: uit, Confidence: 99.61%
[2025-06-05 00:39:13] State: uit, Confidence: 99.61%
[2025-06-05 00:39:16] State: uit, Confidence: 99.61%
[2025-06-05 00:39:18] State: uit, Confidence: 99.61%
[2025-06-05 00:39:21] State: uit, Confidence: 99.61%
[2025-06-05 00:39:23] State: uit, Confidence: 99.61%
[2025-06-05 00:39:26] State: uit, Confidence: 99.61%
[2025-06-05 00:39:28] State: uit, Confidence: 99.61%
[2025-06-05 00:39:31] State: uit, Confidence: 99.61%
[2025-06-05 00:39:33] State: uit, Confidence: 99.61%
[2025-06-05 00:39:36] State: uit, Confidence: 99.61%
[2025-06-05 00:39:38] State: uit, Confidence: 99.61%
[2025-06-05 00:39:41] State: uit, Confidence: 99.61%
[2025-06-05 00:39:43] State: uit, Confidence: 99.61%
[2025-06-05 00:39:46] State: uit, Confidence: 99.61%
[2025-06-05 00:39:49] State: uit, Confidence: 99.61%
[2025-06-05 00:39:51] State: uit, Confidence: 99.61%
[2025-06-05 00:39:54] State: uit, Confidence: 99.61%
[2025-06-05 00:39:56] State: uit, Confidence: 99.61%
[2025-06-05 00:39:59] State: uit, Confidence: 99.61%
[2025-06-05 00:40:01] State: uit, Confidence: 99.61%
[2025-06-05 00:40:04] State: uit, Confidence: 99.61%
[2025-06-05 00:40:06] State: uit, Confidence: 99.61%
[2025-06-05 00:40:09] State: uit, Confidence: 99.61%
[2025-06-05 00:40:11] State: uit, Confidence: 99.61%
[2025-06-05 00:40:14] State: uit, Confidence: 99.61%
[2025-06-05 00:40:16] State: uit, Confidence: 99.61%
[2025-06-05 00:40:19] State: uit, Confidence: 99.61%
[2025-06-05 00:40:21] State: uit, Confidence: 99.61%
[2025-06-05 00:40:24] State: uit, Confidence: 99.61%
[2025-06-05 00:40:26] State: uit, Confidence: 99.61%
[2025-06-05 00:40:29] State: uit, Confidence: 99.61%
[2025-06-05 00:40:31] State: uit, Confidence: 99.61%
[2025-06-05 00:40:34] State: uit, Confidence: 99.61%
[2025-06-05 00:40:36] State: uit, Confidence: 99.61%
[2025-06-05 00:40:39] State: uit, Confidence: 99.61%
[2025-06-05 00:40:42] State: uit, Confidence: 99.61%
[2025-06-05 00:40:44] State: uit, Confidence: 99.61%
[2025-06-05 00:40:47] State: uit, Confidence: 99.61%
[2025-06-05 00:40:49] State: uit, Confidence: 99.61%
[2025-06-05 00:40:52] State: uit, Confidence: 99.61%
[2025-06-05 00:40:54] State: uit, Confidence: 99.61%
[2025-06-05 00:40:57] State: uit, Confidence: 99.61%
[2025-06-05 00:40:59] State: uit, Confidence: 99.61%
[2025-06-05 00:41:02] State: uit, Confidence: 99.61%
[2025-06-05 00:41:04] State: uit, Confidence: 99.61%
[2025-06-05 00:41:07] State: uit, Confidence: 99.61%
[2025-06-05 00:41:09] State: uit, Confidence: 99.61%
[2025-06-05 00:41:12] State: uit, Confidence: 99.61%
[2025-06-05 00:41:14] State: uit, Confidence: 99.61%
[2025-06-05 00:41:17] State: uit, Confidence: 99.61%
[2025-06-05 00:41:19] State: uit, Confidence: 99.61%
[2025-06-05 00:41:22] State: uit, Confidence: 99.61%
[2025-06-05 00:41:24] State: uit, Confidence: 99.61%
[2025-06-05 00:41:27] State: uit, Confidence: 99.61%
[2025-06-05 00:41:29] State: uit, Confidence: 99.61%
[2025-06-05 00:41:32] State: uit, Confidence: 99.61%
[2025-06-05 00:41:34] State: uit, Confidence: 99.61%
[2025-06-05 00:41:37] State: uit, Confidence: 99.61%
[2025-06-05 00:41:40] State: uit, Confidence: 99.61%
[2025-06-05 00:41:42] State: uit, Confidence: 99.61%
[2025-06-05 00:41:45] State: uit, Confidence: 99.61%
[2025-06-05 00:41:47] State: uit, Confidence: 99.61%
[2025-06-05 00:41:50] State: uit, Confidence: 99.61%
[2025-06-05 00:41:52] State: uit, Confidence: 99.61%
[2025-06-05 00:41:55] State: uit, Confidence: 99.61%
[2025-06-05 00:41:57] State: uit, Confidence: 99.61%
[2025-06-05 00:42:00] State: uit, Confidence: 99.61%
[2025-06-05 00:42:02] State: uit, Confidence: 99.61%
[2025-06-05 00:42:05] State: uit, Confidence: 99.61%
[2025-06-05 00:42:07] State: uit, Confidence: 99.61%
[2025-06-05 00:42:10] State: uit, Confidence: 99.61%
[2025-06-05 00:42:12] State: uit, Confidence: 99.61%
[2025-06-05 00:42:15] State: uit, Confidence: 99.61%
[2025-06-05 00:42:17] State: uit, Confidence: 99.61%
[2025-06-05 00:42:20] State: uit, Confidence: 99.61%
[2025-06-05 00:42:22] State: uit, Confidence: 99.61%
[2025-06-05 00:42:25] State: uit, Confidence: 99.61%
[2025-06-05 00:42:27] State: uit, Confidence: 99.61%
[2025-06-05 00:42:30] State: uit, Confidence: 99.61%
[2025-06-05 00:42:32] State: uit, Confidence: 99.61%
[2025-06-05 00:42:35] State: uit, Confidence: 99.61%
[2025-06-05 00:42:38] State: uit, Confidence: 99.61%
[2025-06-05 00:42:40] State: uit, Confidence: 99.61%
[2025-06-05 00:42:43] State: uit, Confidence: 99.61%
[2025-06-05 00:42:45] State: uit, Confidence: 99.61%
[2025-06-05 00:42:48] State: uit, Confidence: 99.61%
[2025-06-05 00:42:50] State: uit, Confidence: 99.61%
[2025-06-05 00:42:53] State: uit, Confidence: 99.61%
[2025-06-05 00:42:55] State: uit, Confidence: 99.61%
[2025-06-05 00:42:58] State: uit, Confidence: 99.61%
[2025-06-05 00:43:00] State: uit, Confidence: 99.61%
[2025-06-05 00:43:03] State: uit, Confidence: 99.61%
[2025-06-05 00:43:05] State: uit, Confidence: 99.61%
[2025-06-05 00:43:08] State: uit, Confidence: 99.61%
[2025-06-05 00:43:10] State: uit, Confidence: 99.61%
[2025-06-05 00:43:13] State: uit, Confidence: 99.61%
[2025-06-05 00:43:15] State: uit, Confidence: 99.61%
[2025-06-05 00:43:18] State: uit, Confidence: 99.61%
[2025-06-05 00:43:20] State: uit, Confidence: 99.61%
[2025-06-05 00:43:23] State: uit, Confidence: 99.61%
[2025-06-05 00:43:25] State: uit, Confidence: 99.61%
[2025-06-05 00:43:28] State: uit, Confidence: 99.61%
[2025-06-05 00:43:30] State: uit, Confidence: 99.61%
[2025-06-05 00:43:33] State: uit, Confidence: 99.61%
[2025-06-05 00:43:36] State: uit, Confidence: 99.61%
[2025-06-05 00:43:38] State: uit, Confidence: 99.61%
[2025-06-05 00:43:41] State: uit, Confidence: 99.61%
[2025-06-05 00:43:43] State: uit, Confidence: 99.61%
[2025-06-05 00:43:46] State: uit, Confidence: 99.61%
[2025-06-05 00:43:48] State: uit, Confidence: 99.61%
[2025-06-05 00:43:51] State: uit, Confidence: 99.61%
[2025-06-05 00:43:53] State: uit, Confidence: 99.61%
[2025-06-05 00:43:56] State: uit, Confidence: 99.61%
[2025-06-05 00:43:58] State: uit, Confidence: 99.61%
[2025-06-05 00:44:01] State: uit, Confidence: 99.61%
[2025-06-05 00:44:03] State: uit, Confidence: 99.61%
[2025-06-05 00:44:06] State: uit, Confidence: 99.61%
[2025-06-05 00:44:08] State: uit, Confidence: 99.61%
[2025-06-05 00:44:11] State: uit, Confidence: 99.61%
[2025-06-05 00:44:13] State: uit, Confidence: 99.61%
[2025-06-05 00:44:16] State: uit, Confidence: 99.61%
[2025-06-05 00:44:18] State: uit, Confidence: 99.61%
[2025-06-05 00:44:21] State: uit, Confidence: 99.61%
[2025-06-05 00:44:23] State: uit, Confidence: 99.61%
[2025-06-05 00:44:26] State: uit, Confidence: 99.61%
[2025-06-05 00:44:29] State: uit, Confidence: 99.61%
[2025-06-05 00:44:31] State: uit, Confidence: 99.61%
[2025-06-05 00:44:34] State: uit, Confidence: 99.61%
[2025-06-05 00:44:36] State: uit, Confidence: 99.61%
[2025-06-05 00:44:39] State: uit, Confidence: 99.61%
[2025-06-05 00:44:41] State: uit, Confidence: 99.61%
[2025-06-05 00:44:44] State: uit, Confidence: 99.61%
[2025-06-05 00:44:46] State: uit, Confidence: 99.61%
[2025-06-05 00:44:49] State: uit, Confidence: 99.61%
[2025-06-05 00:44:51] State: uit, Confidence: 99.61%
[2025-06-05 00:44:54] State: uit, Confidence: 99.61%
[2025-06-05 00:44:56] State: uit, Confidence: 99.61%
[2025-06-05 00:44:59] State: uit, Confidence: 99.61%
[2025-06-05 00:45:01] State: uit, Confidence: 99.61%
[2025-06-05 00:45:04] State: uit, Confidence: 99.61%
[2025-06-05 00:45:06] State: uit, Confidence: 99.61%
[2025-06-05 00:45:09] State: uit, Confidence: 99.61%
[2025-06-05 00:45:11] State: uit, Confidence: 99.61%
[2025-06-05 00:45:14] State: uit, Confidence: 99.61%
[2025-06-05 00:45:16] State: uit, Confidence: 99.61%
[2025-06-05 00:45:19] State: uit, Confidence: 99.61%
[2025-06-05 00:45:21] State: uit, Confidence: 99.61%
[2025-06-05 00:45:24] State: uit, Confidence: 99.61%
[2025-06-05 00:45:27] State: uit, Confidence: 99.61%
[2025-06-05 00:45:29] State: uit, Confidence: 99.61%
[2025-06-05 00:45:32] State: uit, Confidence: 99.61%
[2025-06-05 00:45:34] State: uit, Confidence: 99.61%
[2025-06-05 00:45:37] State: uit, Confidence: 99.61%
[2025-06-05 00:45:39] State: uit, Confidence: 99.61%
[2025-06-05 00:45:42] State: uit, Confidence: 99.61%
[2025-06-05 00:45:44] State: uit, Confidence: 99.61%
[2025-06-05 00:45:47] State: uit, Confidence: 99.61%
[2025-06-05 00:45:49] State: uit, Confidence: 99.61%
[2025-06-05 00:45:52] State: uit, Confidence: 99.61%
[2025-06-05 00:45:54] State: uit, Confidence: 99.61%
[2025-06-05 00:45:57] State: uit, Confidence: 99.61%
[2025-06-05 00:45:59] State: uit, Confidence: 99.61%
[2025-06-05 00:46:02] State: uit, Confidence: 99.61%
[2025-06-05 00:46:04] State: uit, Confidence: 99.61%
[2025-06-05 00:46:07] State: uit, Confidence: 99.61%
[2025-06-05 00:46:09] State: uit, Confidence: 99.61%
[2025-06-05 00:46:12] State: uit, Confidence: 99.61%
[2025-06-05 00:46:14] State: uit, Confidence: 99.61%
[2025-06-05 00:46:17] State: uit, Confidence: 99.61%
[2025-06-05 00:46:19] State: uit, Confidence: 99.61%
[2025-06-05 00:46:22] State: uit, Confidence: 99.61%
[2025-06-05 00:46:25] State: uit, Confidence: 99.61%
[2025-06-05 00:46:27] State: uit, Confidence: 99.61%
[2025-06-05 00:46:30] State: uit, Confidence: 99.61%
[2025-06-05 00:46:32] State: uit, Confidence: 99.61%
[2025-06-05 00:46:35] State: uit, Confidence: 99.61%
[2025-06-05 00:46:37] State: uit, Confidence: 99.61%
[2025-06-05 00:46:40] State: uit, Confidence: 99.61%
[2025-06-05 00:46:42] State: uit, Confidence: 99.61%
[2025-06-05 00:46:45] State: uit, Confidence: 99.61%
[2025-06-05 00:46:47] State: uit, Confidence: 99.61%
[2025-06-05 00:46:50] State: uit, Confidence: 99.61%
[2025-06-05 00:46:52] State: uit, Confidence: 99.61%
[2025-06-05 00:46:55] State: uit, Confidence: 99.61%
[2025-06-05 00:46:57] State: uit, Confidence: 99.61%
[2025-06-05 00:47:00] State: uit, Confidence: 99.61%
[2025-06-05 00:47:02] State: uit, Confidence: 99.61%
[2025-06-05 00:47:05] State: uit, Confidence: 99.61%
[2025-06-05 00:47:07] State: uit, Confidence: 99.61%
[2025-06-05 00:47:10] State: uit, Confidence: 99.61%
[2025-06-05 00:47:12] State: uit, Confidence: 99.61%
[2025-06-05 00:47:15] State: uit, Confidence: 99.61%
[2025-06-05 00:47:17] State: uit, Confidence: 99.61%
[2025-06-05 00:47:20] State: uit, Confidence: 99.61%
[2025-06-05 00:47:23] State: uit, Confidence: 99.61%
[2025-06-05 00:47:25] State: uit, Confidence: 99.61%
[2025-06-05 00:47:28] State: uit, Confidence: 99.61%
[2025-06-05 00:47:30] State: uit, Confidence: 99.61%
[2025-06-05 00:47:33] State: uit, Confidence: 99.61%
[2025-06-05 00:47:35] State: uit, Confidence: 99.61%
[2025-06-05 00:47:38] State: uit, Confidence: 99.61%
[2025-06-05 00:47:40] State: uit, Confidence: 99.61%
[2025-06-05 00:47:43] State: uit, Confidence: 99.61%
[2025-06-05 00:47:45] State: uit, Confidence: 99.61%
[2025-06-05 00:47:48] State: uit, Confidence: 99.61%
[2025-06-05 00:47:50] State: uit, Confidence: 99.61%
[2025-06-05 00:47:53] State: uit, Confidence: 99.61%
[2025-06-05 00:47:55] State: uit, Confidence: 99.61%
[2025-06-05 00:47:58] State: uit, Confidence: 99.61%
[2025-06-05 00:48:00] State: uit, Confidence: 99.61%
[2025-06-05 00:48:03] State: uit, Confidence: 99.61%
[2025-06-05 00:48:05] State: uit, Confidence: 99.61%
[2025-06-05 00:48:08] State: uit, Confidence: 99.61%
[2025-06-05 00:48:10] State: uit, Confidence: 99.61%
[2025-06-05 00:48:13] State: uit, Confidence: 99.61%
[2025-06-05 00:48:15] State: uit, Confidence: 99.61%
[2025-06-05 00:48:18] State: uit, Confidence: 99.61%
[2025-06-05 00:48:21] State: uit, Confidence: 99.61%
[2025-06-05 00:48:23] State: uit, Confidence: 99.61%
[2025-06-05 00:48:26] State: uit, Confidence: 99.61%
[2025-06-05 00:48:28] State: uit, Confidence: 99.61%
[2025-06-05 00:48:31] State: uit, Confidence: 99.61%
[2025-06-05 00:48:33] State: uit, Confidence: 99.61%
[2025-06-05 00:48:36] State: uit, Confidence: 99.61%
[2025-06-05 00:48:38] State: uit, Confidence: 99.61%
[2025-06-05 00:48:41] State: uit, Confidence: 99.61%
[2025-06-05 00:48:43] State: uit, Confidence: 99.61%
[2025-06-05 00:48:46] State: uit, Confidence: 99.61%
[2025-06-05 00:48:48] State: uit, Confidence: 99.61%
[2025-06-05 00:48:51] State: uit, Confidence: 99.61%
